rna_0,rna_1
14.686066,-0.24156533
13.787555,-0.15588441
-3.634253,2.4504752
6.1701756,-6.829154
-3.6690936,-0.5336184
-3.4550848,2.1374438
4.529172,0.4126062
15.808384,0.054242495
-2.7296748,2.019052
-4.4648876,1.8887918
13.823323,-1.2245001
14.473648,-0.2802496
-2.668078,-0.598357
4.7259336,13.3989
-4.7330303,1.500756
5.641913,13.087176
13.186583,2.594631
6.1244745,-6.5390377
6.92489,13.428477
10.189053,0.9710139
6.09475,-5.413276
2.0816758,1.0573317
6.8156295,13.025808
4.3628426,12.90824
5.893131,13.38411
-4.4530044,1.6029086
13.448133,-4.761144
-2.4036577,0.6004218
13.350687,-0.7575597
-2.730606,2.2087328
1.0852041,1.3782737
5.900059,13.4030695
-2.5771856,1.0329927
-2.8784013,1.146355
-3.109595,2.0751834
-3.0566485,1.1645885
6.155177,13.41444
3.7665741,12.683552
12.801566,2.6954048
7.030786,12.99759
-3.9807656,-0.82404184
14.676328,1.3718075
