rna_0,rna_1
-0.55259764,17.440605
-21.20692,-8.530271
-18.22737,-12.725807
-3.0232246,14.946226
0.6439959,-2.3967142
14.336478,9.207499
-1.6525866,13.333163
1.1198714,13.599848
-2.703335,16.990011
9.665468,-13.500878
9.640468,-13.791921
-1.5354426,16.91302
-0.877408,13.106186
-0.818783,-9.028526
6.0396595,11.974767
13.593226,9.332097
-0.26116303,-5.0828285
6.926671,-9.661548
-0.06661115,16.173298
7.724889,-13.73609
6.305649,16.400293
-1.431149,-5.975718
1.1080322,-3.2309508
4.0338335,14.134403
4.3923125,-10.50391
8.674716,-11.125703
4.439224,-10.611753
9.46995,-11.728985
-3.6808305,-3.463339
15.224803,4.214522
0.24271566,16.724943
-20.434162,-8.567729
19.787436,4.6201487
-19.254463,-9.604485
-3.3570666,-6.0884414
-1.4490458,17.147926
0.29634646,-2.2291374
-0.30441073,-6.9052825
0.45431167,15.145147
0.9803001,-3.1359782
-5.585451,-5.260912
0.66046923,-2.9435322
-1.3622451,14.401943
19.975441,5.6050773
13.664858,6.5860806
-1.2197576,14.598297
0.9345103,14.79696
0.9923952,14.823468
2.319109,14.234548
-19.417265,-8.98271
0.77267015,-11.305052
-1.5761707,15.801095
-1.0676284,15.064324
7.3397655,-8.819487
-2.5044856,17.566107
-1.547695,17.738054
3.1271086,14.459552
0.9398844,-4.5080104
-2.239162,14.303404
-1.2382065,15.263711
-1.4838676,17.064928
0.14447437,-4.0118093
20.885452,4.5158706
-4.4202933,-4.4873776
-1.0871221,-4.186782
9.471523,-12.896022
-0.53129005,13.078596
-0.7622135,-4.797113
-1.1512972,-2.8826375
-4.104114,16.393217
-1.7688404,15.916784
-4.976324,-6.9460826
-17.348448,-10.436309
-1.6270255,-4.533084
-18.596178,-10.184931
3.7960145,12.581148
20.696222,4.516728
-20.542303,-8.298877
13.453376,9.230226
19.640516,5.656953
7.1520443,-11.76499
-20.624615,-8.411459
-18.971334,-11.514452
-19.054035,-8.605802
