rna_0,rna_1
-3.7467632,37.234776
11.688964,36.956387
-21.880878,-4.1718526
0.5476796,-46.300003
8.714753,-3.3559973
-19.519146,-3.613335
-17.831287,-11.134131
3.1390305,45.056213
-5.3170853,41.21656
0.22444214,-54.393158
47.263138,48.88404
-0.51507646,-5.9359074
8.225454,48.594517
-16.073984,-13.32625
-24.465508,-9.719316
5.41261,-44.06572
17.965885,38.788506
3.6524692,37.85069
140.79985,3.8993125
6.706686,-41.250343
2.336938,45.85851
-18.638145,-19.315168
-1.4837819,44.389267
27.901873,38.184578
10.6357765,-42.186752
-19.4479,-11.018589
28.485287,39.081223
10.889379,37.541615
3.115826,37.333767
5.378779,-8.374976
-20.907022,-17.973536
111.564705,13.323282
-17.545446,-9.208325
-23.064934,-17.53999
-8.335964,-8.075071
11.232993,36.06269
-18.413174,-7.2082396
2.229902,37.79999
-27.063864,-4.2174954
85.61769,-1.6944753
9.298564,39.566597
-23.89311,-4.4974847
-25.484703,-13.702955
-18.29969,-11.790874
-18.208319,-9.094972
-23.131208,-5.684913
0.86687,-48.292133
-6.4271894,-4.5067725
107.07634,29.434181
-2.6164432,43.012783
7.750657,39.793804
4.3066487,42.53982
14.718375,40.27891
2.4261606,43.565353
16.311504,39.788414
-22.174847,-8.289601
-28.920233,-9.685844
-23.354736,-8.182069
-15.391223,-6.8728156
1.1138302,38.485065
-26.11466,-8.181316
87.96107,27.101711
-21.41654,-6.7643304
-19.975342,-7.083388
-19.54851,-4.9806027
-18.645384,-9.222692
3.484686,34.874565
-1.6941684,44.603
22.45852,-5.072185
10.751702,-3.100892
-5.762805,-6.564543
-27.153013,-13.143153
-22.063818,-6.206656
-5.957259,-4.510146
0.09180288,41.677734
8.018026,33.607548
6.9497123,36.57349
-18.077291,-20.301132
1.517515,-49.361713
-3.339926,43.520847
-22.56284,-6.500755
59.10365,57.8079
10.527799,-42.76339
-12.396513,-12.533045
-21.329714,-16.630749
-1.7904226,40.940178
-19.132631,-16.713108
20.820347,39.174038
-6.509098,-8.560983
14.525175,38.28414
-19.807312,-18.26437
19.051304,44.942684
-11.4878645,-12.943236
-0.09127148,-53.68006
5.7903395,-44.1433
28.096931,-4.9144435
-21.671696,-19.91335
-23.884678,-6.030033
-19.489258,-5.9826026
-21.690918,-7.2333765
-15.552817,-13.638869
54.780174,44.261997
-22.751322,-4.1107526
4.622716,-8.831656
3.1841314,-49.454765
86.455414,22.03857
10.348326,53.843143
-8.74616,-2.1214387
3.8010075,34.3268
1.0461556,-44.82962
22.95525,-4.38868
-7.7340717,-11.277434
136.52144,7.4046516
11.989275,42.21895
2.75895,-51.4189
-20.364082,-7.642275
-22.496737,-2.8896992
-23.063107,-8.774411
-25.148048,-3.3514516
7.9236174,36.476574
-20.76001,-15.734262
0.056819186,-49.327824
16.407202,38.469475
4.0808635,-47.168354
-0.8923534,36.374878
12.005071,39.863598
17.934374,37.84329
-16.907969,-8.871666
-22.004873,-6.4598737
-20.921186,-17.432512
-6.9249516,-4.7712564
0.84552056,-45.984013
1.4842536,-55.987476
-24.335632,-5.693156
13.132533,40.19901
-11.044922,-9.556818
8.476559,40.89486
-21.365032,-20.281166
9.451391,37.777424
138.45583,29.016214
4.83175,-8.421111
-21.901585,-20.401072
-22.888166,-5.5695863
-8.614995,-6.319926
-8.507681,-7.858614
1.1924886,-47.756855
-8.762737,-7.2985845
12.910683,40.635742
-13.940087,-14.787244
3.9972332,-6.107347
-20.893167,-13.308982
137.59595,32.83441
15.377967,-3.716607
-6.7389307,-4.9935555
-14.480384,-10.983871
-17.04225,-13.160327
7.6030674,-52.18212
10.38038,39.33712
-23.72062,-4.1378026
1.3101605,45.6425
7.137083,-43.07819
10.1684065,39.84155
108.020195,7.912054
-24.887323,-5.734141
99.10911,8.070624
10.769007,-42.94972
-19.847715,-7.6502795
27.81833,-4.8219676
-0.5213555,48.29431
-0.46083242,-7.127793
-25.193943,-3.807331
-2.684372,40.226818
20.40377,-8.355525
-20.9643,-7.909003
3.8544168,34.853626
-22.54374,-3.3777244
1.2349405,39.690414
13.577828,38.13361
-1.4868954,-49.433
2.4127274,42.368874
-23.13212,-17.94524
