rna_0,rna_1
14.243101,12.621078
2.1180704,5.7342877
6.455394,-1.980907
5.4357057,16.273724
-1.3070138,12.012539
0.430347,6.529346
15.344957,11.576654
13.3566,11.911913
-3.0670683,9.248916
13.983589,13.184178
6.4042373,13.2558775
-5.107133,10.547697
0.108397566,7.087977
8.816535,-2.6400034
14.511325,12.517262
8.110059,-2.1615515
15.065583,10.638558
10.583718,10.799011
14.67634,10.810426
9.334421,9.76348
-1.1541387,10.158614
-4.2057257,10.829426
-2.5367951,10.356211
6.978794,-1.9862299
14.221485,10.318828
13.486551,9.225352
1.2944548,6.574454
-2.6755953,9.578497
-4.18549,10.519373
14.219594,9.628447
3.8518631,4.03231
2.0827982,5.854157
-1.5268687,10.733023
11.68929,8.430177
-1.5137281,7.8639164
14.963037,11.736315
-1.3933369,12.107128
13.958753,12.756982
13.248444,12.595181
15.126909,12.828051
-1.322521,9.546377
-1.9163895,11.133949
8.2064705,-2.4023113
-1.4899782,7.371902
14.227368,12.286165
14.907337,11.8159895
-1.5678903,9.424012
15.243823,11.402668
0.6727233,6.3037243
7.157252,11.137418
15.039018,11.353818
-1.3785936,11.718798
-1.0602564,8.923917
-1.9706154,7.047644
-1.4250104,7.930821
6.401629,13.412328
6.554114,-2.0051095
12.303135,11.779477
-2.7820396,9.717083
6.468218,11.197495
-1.5254638,8.838462
7.6388416,10.968774
-4.059128,10.9138155
12.89065,11.25062
8.62375,-2.727639
5.7555947,-3.3461487
14.549885,12.361272
-1.6470318,12.114193
9.298378,9.731345
15.412875,11.3545885
14.65887,10.114981
13.226198,12.238683
3.6481283,4.0112796
3.8479588,4.09265
13.32735,11.628414
15.461749,11.301352
-1.7815534,7.9675126
11.491991,8.458563
9.440857,9.900712
-1.9351254,10.443071
0.98696005,5.0907927
13.385998,10.849985
3.7676752,4.915985
11.099607,16.761318
-2.2768118,9.565789
-1.2114879,11.55608
13.166197,9.026171
1.4003567,6.5668993
2.1762033,4.352612
1.4736844,6.5173554
2.4485855,3.9923415
-3.325124,10.473026
6.5480046,11.174765
13.194872,10.72668
8.320799,-2.5758827
6.7021422,14.825521
7.541949,-2.450787
-3.5606387,9.430304
13.060203,11.568728
-1.8150009,12.178004
-1.6153004,9.017643
13.891447,10.15557
-1.2615479,11.52035
-4.7870927,9.599736
-1.2678479,11.766889
14.833385,11.384048
6.1664004,13.945949
8.49148,11.39837
14.671566,11.308241
14.274351,9.928666
14.271177,10.019696
13.8357935,9.235782
7.6856923,-2.3350418
-1.8509384,6.781526
13.7727,11.592714
14.405002,11.279912
0.6945716,4.830434
12.880648,12.17651
12.822009,11.689554
14.004667,8.974972
-1.9861822,10.930388
14.9655,11.990333
14.34824,11.352957
13.282735,11.747724
-1.3967364,11.00526
6.28471,15.252155
-3.9840739,9.973746
-2.208501,10.639875
3.4970696,3.890268
15.46531,11.02647
-1.8224823,10.355694
-2.6502671,11.209291
13.610096,12.927357
13.917937,11.480863
-4.6441255,9.12522
6.3632336,-2.0144188
-2.942521,10.647647
7.1756563,-2.4526076
12.12335,8.656515
6.177098,15.120326
8.431343,-2.2322247
9.429796,9.924241
6.268485,13.616325
2.504259,5.2534413
8.680429,-2.3240185
6.3768272,-3.1658394
7.7169805,-1.9690326
-2.1315055,11.910013
11.503352,16.317081
-3.9200969,9.4682665
12.912822,12.479641
-1.6819382,10.4075775
0.95700705,6.893489
7.424216,-1.9972953
-3.038844,9.362212
-3.212496,10.342126
-2.1579247,10.334872
-3.232077,9.855723
7.9116673,-2.0394356
5.612577,-3.5188851
11.588621,8.389165
8.7401285,-2.5669677
-4.9459,10.519243
13.693383,9.6877575
0.7869147,6.555993
-3.4104705,10.868642
5.984844,15.0938
14.215804,9.337169
15.487496,11.368574
13.074504,11.573848
7.1162987,11.641122
-1.9362189,11.374059
1.1221015,6.521085
-4.537255,10.290015
14.520484,11.786641
14.376407,12.2267275
0.33755228,6.840216
-1.8536167,7.6313705
-1.0691631,11.036813
8.063216,8.479652
14.731326,11.446559
1.3827618,6.574657
10.412184,10.610068
0.6697289,4.5265913
10.660947,11.470918
13.899206,10.389517
-1.474938,11.259288
8.767503,-2.4833977
6.2267556,-2.4160235
14.4880905,11.168811
8.525606,-2.761891
0.61104584,7.001236
-2.3376524,8.349665
-2.7672138,9.263693
10.663273,11.36356
-3.1540225,9.510853
14.243444,2.0336194
-2.240189,9.635601
13.507418,9.447672
11.131798,17.013544
14.37073,12.698715
-3.2385561,8.884449
2.065854,4.3279634
-1.5235214,10.0668745
-1.9639034,11.312841
-0.58357847,10.349381
15.273427,10.787605
13.632203,11.917577
-1.9716512,10.87516
-1.1823614,8.349703
-3.8646338,10.142834
15.112226,11.804128
-2.3668535,10.860945
-0.8463739,9.99036
5.561542,-3.4563615
8.544067,-2.7431614
-3.416104,9.845951
13.6129875,10.178748
4.3080726,3.9125724
6.382292,-2.8778257
-2.8919067,9.771764
-0.02900871,7.74856
-2.2792637,11.294003
-1.7020547,11.624472
-1.8895452,8.323982
-3.580448,9.285594
-1.9820657,10.373952
-1.7437327,12.312964
-3.4501412,10.030496
11.029596,17.109152
0.6855142,4.9215326
