rna_0,rna_1
10.088193,30.608488
9.861567,35.97009
-29.700193,-13.953748
20.053823,-13.741197
-1.8234947,39.92241
-23.110716,-1.6393644
62.68984,54.971325
19.836437,-4.2255373
-21.01605,-14.541167
-28.614388,-11.768591
-0.62817734,38.482025
-27.031813,-13.278379
20.013668,37.10818
-8.875658,-13.850099
14.099328,34.224
-29.735092,-13.300576
20.366373,41.44893
-23.299164,-13.51905
23.424181,-18.067553
20.760761,-8.403873
3.560953,-47.985092
-30.838446,-13.575637
-23.991161,-0.21342708
-15.184821,-1.5731144
-20.030441,-2.7932878
-20.6802,-12.18658
53.97893,45.180885
-20.68578,-0.89703023
-5.548096,-26.947014
22.605978,-13.735783
85.096375,20.93549
9.901362,51.51033
-9.025252,-10.021447
6.9543037,32.76659
17.382193,-11.150768
2.3052006,-39.64135
-11.996858,-15.769707
180.75208,16.315453
12.646036,40.281666
26.757294,-16.08553
-20.76246,-6.4307485
-20.545216,-0.7615011
-27.021736,-7.176474
-19.647696,0.68462014
9.638994,33.430264
-28.74912,-11.268239
23.088774,-14.338172
14.304666,32.06081
21.852545,-11.190751
-1.4671434,32.94709
14.844639,38.238205
19.927252,35.068268
-22.657583,-7.0142426
-21.549206,-4.450714
-29.824747,-13.899594
-10.699551,-12.578703
18.067516,-12.514481
25.643908,-16.235191
-18.917652,-1.0793287
14.523277,35.86261
-17.385794,-12.813897
8.852088,37.744564
-30.816753,-12.77176
11.344961,35.3293
185.94052,31.38176
-8.186832,-21.701275
-31.539978,-11.935072
-21.66336,-2.2657862
-11.805374,-11.918795
-13.658101,-12.444332
20.26848,-14.627485
-12.787701,-12.128892
14.739767,36.828354
-20.25374,-8.836883
-5.8156576,-25.75545
-26.951515,-10.172124
186.3891,31.130697
1.7756913,-31.726038
-10.693381,-12.279603
-22.259056,-11.114178
-22.195587,-11.360493
24.087067,-11.818974
9.96076,37.618984
-20.94896,0.42181483
-0.76578623,44.504173
21.455273,-7.371675
9.510825,36.67764
113.68494,3.4038918
-24.382654,-0.19070488
102.59911,-4.104951
19.773348,-3.9963892
-20.325884,-7.0092053
4.5842657,-48.75818
-2.289187,44.784622
-8.79646,-17.432062
-22.339874,0.36071646
-3.002907,38.12835
-3.4523022,-41.594837
-19.028,-6.0193853
3.743509,28.928593
-22.344791,-1.3117378
2.1598058,36.976833
14.828319,35.10837
23.141447,-15.261409
1.6665972,39.175762
-31.06071,-11.48158
3.1830678,46.264885
25.969055,-17.192888
113.595116,21.434687
5.1132803,37.33729
-13.3700075,-10.405536
4.0632057,40.013542
-15.71243,-2.5003712
23.80124,-16.324549
20.430727,-0.874753
-29.527782,-10.402197
19.978924,-7.342322
28.656385,51.526127
7.2580523,39.802734
86.84603,25.136517
-10.697405,-7.0040636
-6.4944906,-22.904924
11.927835,36.356316
-23.111017,-8.588869
-20.886744,-9.12878
-20.971634,-7.47225
-9.403206,-12.251497
22.43174,-14.748328
-24.857798,-0.92793983
18.071827,-9.2254715
-22.40933,-4.7757463
-28.98164,-10.765337
-21.404037,-9.191954
20.763271,-13.107809
12.6570215,39.06171
-20.77924,0.27152497
19.120384,-8.809961
-9.519449,-11.734499
86.40719,45.820335
3.343673,47.915344
21.068853,-11.575117
5.3282065,34.102528
-28.593397,-14.169731
141.3837,16.46205
-10.178165,-15.021957
46.543007,48.073498
-27.071983,-10.8077755
-26.780231,-2.6812956
90.58797,-0.1007061
-22.271854,-3.7562788
-25.960238,-14.175122
-8.671774,-11.413097
-7.874619,-21.00791
-4.664115,38.97846
-0.42855316,35.758793
85.88575,-27.172932
-31.643143,-13.3835745
67.09911,54.90271
10.422545,39.779495
-23.04366,-0.35815465
-21.162348,-13.026843
-29.705936,-13.186529
2.917465,37.93271
24.597485,-0.95960915
1.9985377,-34.954773
14.679561,39.19462
10.68113,36.013103
-0.52386934,38.407047
20.980082,-11.518373
83.84914,30.722898
21.339828,-14.371751
2.3474095,-38.65085
7.461503,39.593815
-21.295204,1.3494556
25.524418,-15.794664
-21.855532,-7.02942
150.4949,11.8609
-16.542366,-9.209496
23.326332,-15.524911
-21.891592,-6.7272325
-19.617102,0.28979525
5.177726,33.43685
0.334815,-43.932457
-0.3443858,44.35238
-14.319202,-5.8089604
28.625124,57.185566
92.77598,17.910946
12.614974,34.766254
14.7307205,43.36426
14.161769,36.0125
17.038553,-8.7245035
147.11697,39.682114
99.20454,1.6853662
23.003666,-4.2503195
198.223,17.071913
6.4831233,45.703762
0.9780257,-45.03326
7.319194,36.221363
25.87307,-14.786619
-21.343918,-7.380174
117.01903,25.78592
82.51698,48.92791
74.73469,53.706837
-20.081045,-8.715065
-34.17849,-8.732327
