count_0,count_1
-7.819147,12.541663
-7.4048176,12.68238
-6.73826,14.924299
-6.3927364,14.704344
-6.106786,13.296838
-8.444499,14.289001
-14.770443,1.4005451
-6.8859644,14.245765
-6.6116576,14.201727
-7.7955217,12.632391
-6.4927025,13.503111
-6.3782287,14.852429
-6.5939436,12.763038
-6.402997,14.635251
-8.069653,13.515656
-8.287885,14.199316
-6.8057194,14.992931
-6.998956,13.003254
-7.713344,12.396819
-7.131957,13.290018
-7.6263943,12.622124
-6.9296484,13.648435
-6.9108815,14.74996
-6.5179152,14.689783
-6.7694016,14.917596
-6.6182885,13.247452
-6.7079325,14.6057
-6.66226,14.692843
-6.764524,13.372043
-6.595429,14.633956
-8.260875,14.313725
-8.043707,13.908376
-7.631069,14.490454
-6.7125545,14.080011
-6.952778,13.672854
-7.9445114,13.186978
-7.571352,13.905612
-6.3435254,14.914318
-6.3147154,13.9740305
-6.498583,14.32281
-7.252159,14.285111
-6.780037,14.875492
-6.606249,14.619607
-7.2332797,13.013103
-7.8961153,12.820464
-15.359687,-5.0425067
-6.5119467,14.930735
-6.6551037,14.460051
-6.939616,14.204725
-6.844201,13.687311
-7.274532,14.676584
-6.6555896,14.105871
-6.512676,13.609559
-6.512432,14.837868
-6.8428073,14.020485
-7.349442,14.377748
-7.160789,14.29485
-6.894061,14.284186
-10.876325,-8.993332
-6.924469,13.6323395
-6.3715763,14.022298
-6.540225,15.294632
-6.750782,13.78036
-6.5745482,14.718395
-8.070943,14.242262
-8.218192,13.945117
-7.0092545,14.345081
-7.3188343,13.119271
-7.086045,13.694805
-7.4713073,13.173385
-6.50069,13.574728
-7.873903,12.881983
-6.758587,13.581855
-7.3056297,13.985414
-8.063544,12.741357
-6.4458156,14.709761
-6.6252522,13.306685
-6.7419386,14.198569
-7.051505,13.962318
-6.4743834,14.677404
-7.535343,13.302902
-6.577992,15.015471
-7.930039,12.644434
-6.811439,14.51143
-6.661024,12.894763
-8.104586,13.835286
-8.228501,14.070293
-6.475216,14.681647
-8.361585,14.201792
-6.492894,14.525241
-8.343611,14.433386
-6.6387305,14.728897
-6.4020658,14.878935
-6.4928064,14.869516
-8.111551,13.899985
-7.1180553,13.570628
-8.243804,14.394058
-7.5710163,12.67432
-6.814572,14.890074
-7.2204757,13.455194
-7.296372,12.560838
-6.812312,14.012062
-6.64106,13.772423
-7.2802763,13.350969
-7.834074,13.083729
-7.487345,14.37326
-6.9342337,13.310544
-6.545965,15.272989
-6.4703507,14.838499
-7.3331795,12.467029
-7.990007,12.937642
-6.522373,13.706021
-6.860462,13.437514
-7.231877,13.503672
-16.649595,-4.395176
-9.042631,-3.8670092
-7.3117867,12.530371
-7.8417296,12.5518
-8.295851,14.303186
-8.358234,14.396184
-7.12172,12.642216
-8.17667,13.942927
-7.280936,13.764186
-7.537432,13.587578
-7.544745,13.008023
-7.331034,13.093266
-6.441956,13.563048
-7.1201477,14.004003
-7.297895,14.067529
-7.4845705,12.88418
-6.4660773,13.381959
-7.6755333,14.514217
-7.355212,12.57884
-7.3582077,12.634695
-8.109937,13.7353
7.4634748,1.4353633
-7.1333933,12.585077
-8.116182,12.991708
-7.5251226,12.87855
-7.013174,13.373807
-6.677294,13.273605
-7.865188,13.393119
7.154319,1.8645543
-7.228333,12.992476
-6.639001,14.35382
-7.373972,12.534558
-7.3115044,13.018456
-6.7197027,13.0555
-8.117855,13.309892
-6.678972,12.8794
-8.164531,14.149879
-7.164168,13.293476
-6.6275964,13.05888
-6.2567716,14.452418
-6.3033237,14.191628
-7.697612,13.771695
-6.7374067,13.559435
-7.731476,13.595131
-7.0087,13.341276
-6.5821743,14.17875
-6.6794343,15.062887
-6.5440607,13.005125
-6.670886,14.102493
-7.72681,12.742736
-6.071571,14.047897
-7.13672,13.000168
-6.745383,14.491719
-6.5251822,14.803008
-6.3968325,13.497754
-8.237747,13.986921
-7.169441,12.885026
-7.131327,12.824615
-6.3328156,13.859546
-6.584582,13.083012
-8.2345085,14.249928
-6.8550725,13.067741
-7.9685564,13.069523
-6.9153504,13.059696
-13.277337,-4.950697
-6.7182174,13.362838
-7.732809,13.603339
-6.6824203,13.170612
-7.7291174,14.288738
-6.5060487,14.864274
-6.74589,13.184211
-6.93266,12.982729
-7.164537,13.345035
-7.96766,14.10444
-7.088953,13.230564
-6.687799,13.757927
-8.116816,13.769561
-6.21512,14.681787
-6.4986386,14.564584
-6.886911,13.206728
-6.328955,13.888903
-6.3582044,13.8344345
-7.0817027,13.123769
-6.423775,14.3342905
-6.4679737,14.57457
-6.4673605,14.779878
-6.1835594,13.994135
7.9986353,1.2083657
-7.5310097,14.582681
-6.71325,14.106068
-7.434475,13.070599
-6.948539,13.054317
-8.417904,14.322401
-7.0327597,13.612107
-6.9170165,13.248878
-6.611669,13.795691
-6.677343,14.205907
-6.9079037,13.004594
8.012738,1.8642367
-8.344351,14.245967
7.0871153,1.7673488
-7.494742,13.110362
-6.8915706,13.037771
-6.4843717,14.616871
-6.450496,14.35095
-8.10525,14.32891
-6.783555,13.183932
-7.8046856,14.131228
-7.688716,12.850613
-7.4450026,14.476648
-7.360467,13.488018
-8.486737,14.441047
-6.8125486,13.015615
-7.4743867,12.555585
-6.7368083,13.62642
-7.0384846,14.406509
-7.139992,13.74486
-7.0083733,13.400408
-11.613016,-5.4164
-7.313417,13.868821
-8.15747,13.634749
-7.9865375,13.567468
-6.375949,13.14299
-6.5347385,13.1003685
-7.4987693,14.330659
-8.360876,14.290048
-7.763187,13.60487
-7.851605,14.528458
-8.405607,14.335186
-6.500368,14.732875
-6.4687853,13.530965
-7.5732794,12.80701
-7.0610943,12.894901
-6.3763723,13.851869
-7.0773635,12.773033
-7.1761003,12.717921
-8.510625,14.400587
-6.4155655,13.614356
-8.165002,14.121507
-7.924657,13.727552
-6.734407,13.742637
-6.7180142,13.12434
-7.6367965,13.603543
-6.579202,14.739661
-7.1570334,13.783742
-8.088159,13.763459
-6.354041,12.997123
-6.801447,12.816416
-6.3908896,14.8174925
-7.039294,13.275366
-6.188709,14.198435
-6.5551734,14.593713
-6.481626,15.0491705
-6.6386456,13.469702
-6.3918943,14.823819
-6.4474397,14.6550045
-6.3596416,13.296181
-6.2780843,14.670187
-7.3505516,13.52393
-6.8100166,14.907544
-6.3750057,14.85378
-7.3449235,12.794256
-6.7009954,14.06006
-6.402381,12.91811
-6.653554,14.057772
-6.388893,14.364
-6.441742,14.848076
-7.0428977,13.497647
-6.651595,14.4022
-7.769714,12.660803
-6.5524244,14.293115
-6.8817945,13.62668
-7.069741,12.72621
-7.57425,13.926132
-7.137081,14.583507
-6.3934526,13.26398
-7.8813076,13.70355
-8.182434,14.189009
-6.5564494,14.155944
9.282589,1.0360516
-6.806927,14.851945
-7.35635,13.015609
-7.557949,14.367304
-7.5790997,12.412512
-6.8732095,13.849828
-7.1853623,14.289714
-7.0480576,14.534067
-7.147124,13.158353
-7.839858,13.631905
-6.563196,14.668171
-6.5829506,14.527981
-6.9689493,13.939097
-8.205042,14.316162
-7.0753193,13.107878
-6.160742,13.398053
-6.4510202,13.839632
-6.513789,14.852578
-6.6520367,14.156048
-6.8489494,14.665692
-6.522828,14.107198
-6.5537343,14.933477
-6.83573,13.556258
-6.5751176,14.818688
-6.936394,13.789293
-6.297734,14.929522
-6.423161,13.875764
-8.181423,14.500729
-7.9671803,12.807257
-6.416983,14.886421
-6.8711505,14.157406
-7.0684576,14.188195
-7.1871324,14.288839
-8.000396,13.776838
-7.506409,13.029261
-7.5567427,12.560663
-6.5776105,14.647876
-6.4174356,14.142859
-6.7975745,13.677908
-6.74833,14.204361
-7.8182383,12.625803
-6.329129,14.82709
-6.475556,13.026129
-7.037665,13.417938
-6.7484345,14.714685
-6.5110607,14.807888
-6.4659286,13.399604
-6.6593604,14.762212
-7.137182,13.034456
-6.503721,14.922212
-6.777632,13.26285
-6.511208,13.709736
-7.202746,13.94871
-7.592986,12.505838
-6.517252,14.106679
-6.932664,14.877028
-6.7563677,13.441734
-7.5119505,12.364328
-7.7168794,14.909763
-6.385701,15.14176
-8.051556,13.882421
-6.352408,14.746037
-6.983673,13.477022
-6.6067834,14.155207
-6.62289,13.2842455
-7.2009864,12.828331
-6.889888,14.627613
-6.4100227,13.366432
-7.885929,12.817546
-6.4254494,14.044009
-6.467344,14.579579
-6.3902144,14.2319355
-6.710125,14.58878
-6.3440404,14.542137
-7.402898,14.179205
-7.3479576,14.401258
-6.64178,13.429205
-6.365625,14.600454
-6.7169642,12.971258
-6.72773,13.3995075
-6.667333,14.287697
-7.2749524,13.279484
-6.5158386,14.729888
-6.798907,13.494375
-7.4587984,13.531888
-6.4038196,14.854624
-6.6706805,14.509691
-6.4996433,13.18098
-8.165905,14.16236
-6.3278227,14.551093
-7.481662,13.994948
-6.4447985,14.690555
-6.3782754,13.349692
-6.4804897,13.067925
-6.536093,14.96252
-8.28601,13.8611145
-8.168293,13.543677
-7.06035,12.984619
-6.818433,14.98225
-6.424068,14.912962
-7.157197,14.850072
-6.1043854,14.510281
-8.106039,13.444304
-6.5702105,14.51251
-6.585265,15.288624
-6.1517177,14.058341
-6.46759,15.271619
-7.1392303,14.770767
-7.0238113,13.332073
-6.533542,14.54168
-6.63429,14.832814
-7.739536,12.898131
-6.8770037,14.7939825
-6.518676,14.210635
-6.654172,13.751265
-6.366191,13.770915
-6.713681,14.769211
-6.3416266,13.609418
-6.5327682,15.00142
-6.2885427,14.1023445
-6.5531225,14.398164
-7.2377906,13.699205
-6.948604,13.97397
-6.1540213,13.64004
-6.404344,14.782565
-7.4679265,12.411353
-6.6098895,15.24315
-7.3628445,13.038141
-6.428892,14.525169
-7.9558268,13.336052
-6.953973,13.354283
-8.0094,12.785193
-6.5604477,14.823672
-6.425169,14.688128
-6.370164,15.017579
-7.5194726,12.7022505
-7.7695236,13.3702965
-6.4081087,14.853368
-6.5614223,14.416
-6.835264,14.9809885
-6.6327996,15.082143
-6.6776056,14.05865
-6.5261354,15.278838
-7.356704,12.825178
-6.6820397,14.202127
-6.364372,14.219885
-7.243729,14.292077
-6.7473583,13.568421
-6.727992,13.682476
-6.907556,12.948206
-6.3253355,14.0947695
-6.444452,14.981713
-6.497246,14.898475
-6.4189262,13.397959
-6.346662,14.819223
-7.799498,14.482748
-8.055453,14.223377
-7.996844,12.754963
-6.6607823,15.05588
-7.391599,12.487116
-6.4231286,14.82158
-6.475926,14.971759
-6.59461,13.259763
-8.261614,14.517281
-6.437107,14.545173
-6.581498,14.396693
-6.745403,15.056564
-7.779657,12.994167
-6.557578,15.116079
-6.770689,14.093147
-7.086375,14.304874
-6.5800676,14.968869
-8.211625,14.585514
-6.443157,14.858984
-18.29647,-6.009619
-6.8452682,15.001554
-6.431586,13.9356365
-6.4806924,14.88036
-6.5697575,14.282661
-6.5627437,14.239989
-6.7297144,13.178017
-7.0190167,14.094126
-6.957621,13.626283
-6.303154,13.850808
-6.4900794,13.915166
-6.8925276,13.893869
-6.338405,13.584418
-6.4201474,14.9269495
-7.5209394,13.266659
-7.7009673,13.0049715
-6.5251784,15.231685
-6.4975634,14.538107
-6.4731035,15.014784
-7.0387616,13.3607645
-8.285377,14.067803
-6.189477,14.083781
-7.342231,12.976942
-7.116925,14.543928
-7.96752,14.652622
-7.037637,14.143408
-6.2654014,14.582831
-6.555399,12.904698
-6.176089,14.647362
-6.638825,14.459008
-7.041322,14.316406
-6.399617,14.601515
-6.420862,14.633409
-7.626714,14.236416
-7.1335073,14.251986
-7.715477,12.711329
-8.505535,14.325932
-6.709494,14.438035
-6.822158,14.257003
-6.423864,14.935225
-6.7002544,15.042034
-6.6552835,14.902316
-6.689,14.967513
-6.9774766,14.032139
-6.584208,14.291052
-7.165273,14.531783
-6.4640837,14.826275
-7.411935,13.719729
-6.651243,14.377097
-6.7147593,14.707878
-6.4934096,13.718759
-6.4916453,14.727796
-7.384277,13.822184
-6.817825,13.345331
-6.5714736,14.710647
-6.501744,14.750768
-7.8591313,13.768207
-7.2858562,13.89338
7.6303024,4.798932
-6.5498815,13.217197
-6.8470726,13.790942
-6.527636,14.452622
-6.515678,14.609464
7.114375,2.0045419
-6.919125,13.086681
-6.482442,14.566088
-6.6326776,14.721763
-6.6586537,12.948296
7.1200657,2.0368505
-6.344305,14.733418
-6.7057443,12.9718685
-6.473611,13.734743
-8.234779,14.007322
-6.7804685,12.996706
-6.4992657,14.829332
-8.0062,12.571207
-7.099349,13.201445
7.1221366,1.8808227
-7.234907,13.382542
-6.9916916,12.8407345
-7.481619,13.46896
-7.684066,14.030265
-6.8823395,12.834218
-8.068637,14.164199
-6.8636336,13.047899
-6.48899,15.077089
-6.5898232,14.612946
7.743586,1.9946611
-6.6087494,14.157438
-6.548333,12.9148655
-6.8899794,13.135062
-6.6224093,14.14763
-7.985345,13.447352
-6.4475894,14.842182
-6.8651404,14.885748
-6.971162,12.899973
-7.809984,14.051447
-6.619845,12.665186
-7.3510633,12.835568
-7.469642,12.815346
-7.0156927,13.039875
-6.63758,14.650974
-6.4207544,14.974263
-8.11475,13.930599
-6.9713616,13.703021
9.00764,2.9265242
-6.7063546,14.992524
-6.7825446,15.072646
-6.531991,14.497846
-6.673613,14.7313
-7.051908,14.438796
-6.5118136,14.53043
-6.354483,14.615937
-6.52895,13.248136
-6.367668,14.29533
-6.439868,15.197818
-6.9188566,14.307408
-6.918202,14.108642
-7.7776985,12.808947
-7.28707,12.56422
-7.282178,12.578076
-6.68298,14.730336
-6.4286885,15.013861
-7.9393077,13.542791
-6.4086647,15.119222
-6.5555477,14.754042
-6.4428663,15.064778
-6.486444,14.963786
8.575544,3.1946013
-6.481649,14.853283
-6.3669224,14.538028
-6.7668405,13.882014
-6.2130175,13.429822
-6.22613,13.989035
-6.98395,14.167641
-6.4411716,14.766682
-6.496081,14.868499
-6.7228146,15.051323
-7.291903,13.501388
-7.227389,14.562057
-6.437199,14.99715
-7.098129,14.219261
-6.4469,14.828462
-6.8531103,12.898089
-6.531216,12.920706
-6.342004,13.875009
-6.7735267,13.685517
-6.7828016,13.8965845
-6.564784,14.532482
-6.811051,13.257393
-6.4937162,14.690542
-6.7778187,13.036104
-6.5779204,15.146578
-6.8388853,15.056904
-6.7715917,13.791873
-6.4392433,15.037473
-7.817557,13.755479
-7.5196543,12.372423
-6.572813,14.422693
-8.161293,12.944754
-7.1058373,13.201042
-6.6990504,13.344104
-6.499443,14.858124
-6.6344223,13.149242
-7.8656044,14.046497
-7.092282,13.851369
-8.047879,14.095686
-6.8229895,13.548933
-6.362966,15.287503
-6.93724,14.046784
-6.410646,14.99789
-6.2509055,13.554037
-6.668238,14.853282
-8.111981,12.815016
-6.848916,13.446089
-6.6081834,13.394565
-6.4286966,13.778729
-7.886477,12.714568
-6.6529016,14.359603
-6.742164,13.221016
-7.0655594,13.757556
-7.137048,14.803938
-7.0354357,14.123348
-6.5623446,15.014597
-7.3185678,13.760142
-6.6022997,14.874161
-6.582367,15.253847
-6.5399685,14.4914465
-6.258769,13.833296
-6.6591606,13.071408
-7.326724,13.344279
-6.9113173,13.610535
-6.628013,14.781278
-6.58873,14.556339
-7.4800806,13.910261
-7.504799,12.500762
-6.585319,14.366862
-6.499307,12.877726
-6.733073,14.626625
-6.5442615,14.743694
-6.743519,14.800781
-6.829962,12.935489
-7.9991493,14.022459
-8.144374,13.444361
-6.571617,15.090596
-6.733076,15.041841
-8.2098465,13.745337
-6.3585806,13.506876
-7.7590966,13.076708
-6.492101,14.943216
-6.9207025,12.951943
-6.6894827,14.16687
-6.8082204,13.583045
-6.7724524,15.006001
-8.365286,14.246452
-7.5532675,12.711088
-7.943681,12.671104
-6.0167494,14.094338
-6.246536,14.4582615
-6.6647916,14.259915
-6.354964,14.443812
-7.8435874,12.766721
-6.9046907,12.865139
-6.6545305,13.465542
-6.156723,13.663411
-7.774382,14.14364
-6.6543455,13.26356
-7.7166724,12.677968
-6.4997783,13.3300495
-6.4223347,14.89035
-6.6266856,13.775313
-7.9223285,12.686898
-7.2464914,12.508309
-6.7832804,13.090603
-6.8025656,13.071519
-8.252214,14.34402
-6.501004,13.407968
-6.4981875,14.749215
-6.4371386,14.994665
-6.471913,15.023407
-7.530166,14.302846
-6.943596,12.811984
-6.506239,13.086387
-7.758837,13.819266
-7.3911047,12.60344
-6.980061,13.040857
-6.40769,14.991773
-7.3817563,12.4927225
-7.7959604,14.089631
-7.0705843,13.162673
-7.8919,12.601802
-6.632637,12.944637
-8.085341,13.768574
-6.5967546,12.778444
-6.5183825,14.278952
-6.837105,12.887835
-7.4232035,12.926195
-6.697191,12.977648
-6.9394894,13.01263
-7.309529,13.26675
2.4923344,1.9172342
-6.835008,12.997468
-6.7926755,13.901625
-6.5121293,13.395993
-6.438249,13.366723
-6.739041,13.049288
-7.6049337,13.4203205
-6.42641,13.069904
-6.510324,14.61433
-6.738064,12.934827
-6.599236,12.807008
-7.895004,13.810553
-7.389065,12.957628
-7.1863556,12.873181
-7.1591034,13.105108
-7.1805835,12.358199
-7.072166,12.838252
-6.57106,14.56314
-8.263446,13.958296
-6.5878267,13.366349
-7.689118,12.518501
-7.4246073,13.004462
-6.5997553,13.10647
-6.77741,12.934439
-6.664347,12.988508
-7.8264685,14.756575
-6.4104824,14.998024
-8.300469,14.165617
-6.4596257,13.846177
-8.342546,14.114435
-7.816547,12.841036
-8.312462,14.435294
-6.878588,14.284288
-8.128815,12.687958
-6.7270393,14.482551
-6.483464,14.572139
-7.7694044,12.801717
-7.30866,14.762619
-7.2683735,12.92549
-6.6406775,12.878056
-7.8644776,12.819176
-8.099015,12.706889
-6.6554074,14.1227665
-7.1949067,12.668418
-6.0625486,14.136679
-7.6604695,13.096786
-7.3368354,12.375371
-7.0107503,12.770209
-7.2403073,12.566461
-7.990825,12.757623
-7.683688,13.899963
-6.5233483,13.887711
-7.9870176,13.93274
-8.160878,14.376867
-6.5222564,14.699096
-7.0981946,12.686774
-7.418576,13.770472
-6.6102424,13.346352
-7.0484376,12.926571
-6.783233,13.19793
-6.9088497,13.46827
-6.40074,12.858337
-6.6589375,13.035833
-6.6266212,13.654274
-7.408276,13.887313
-6.661022,13.133442
-6.479443,15.096901
-7.870887,12.6344385
-7.165131,12.603791
-7.108326,14.079545
-7.885647,13.600817
-7.6189423,14.194844
-7.4211307,12.3880005
-7.2732396,12.4701805
-6.5600038,12.954303
-6.4527826,14.764723
-8.077013,13.012908
-7.674938,12.354677
